Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
31,Miguel Areias,pt POR,DF,pt Porto,27,1977,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
32,Sylvain Armand,fr FRA,DF,fr Paris Saint-Germain,23,1980,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
33,John Arne Riise,no NOR,"DF,MF",eng Liverpool,23,1980,13,13,"1,175",13.1,1,1,2,1,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matches
34,Kemal Aslan,tr TUR,MF,tr Fenerbahçe,22,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
35,Jean-Hugues Ateba,cm CMR,"DF,MF",fr Paris Saint-Germain,23,1981,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
36,Mehmet Aurélio,tr TUR,MF,tr Fenerbahçe,26,1977,6,6,540,6.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
37,Ryan Babel,nl NED,"FW,MF",nl Ajax,17,1986,2,2,169,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
38,Marko Babić,hr CRO,"DF,MF",de Leverkusen,23,1981,6,4,374,4.2,1,1,2,1,0,0,1,0,0.24,0.24,0.48,0.24,0.48,Matches
39,Jean-Michel Badiane,fr FRA,DF,fr Paris Saint-Germain,21,1983,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
40,Vítor Baía,pt POR,GK,pt Porto,34,1969,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
41,Aleksei Bakharev,ru RUS,MF,ua Shakhtar Donetsk,27,1976,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
42,Serkan Balcı,tr TUR,DF,tr Fenerbahçe,20,1983,5,4,343,3.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
43,Bobo Baldé,gn GUI,DF,sct Celtic,28,1975,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
44,Hanno Balitsch,de GER,MF,de Leverkusen,23,1981,5,1,131,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
45,Michael Ballack,de GER,MF,de Bayern Munich,27,1976,9,9,810,9.0,2,2,4,1,1,1,2,0,0.22,0.22,0.44,0.11,0.33,Matches
46,Francis Banecki,de GER,DF,de Werder Bremen,19,1985,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
47,Rubén Baraja,es ESP,MF,es Valencia,29,1975,6,6,508,5.6,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
48,Miroslav Baranek,cz CZE,MF,cz Sparta Prague,30,1973,3,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
49,Cosmin Bărcăuan,ro ROU,"DF,FW",ua Shakhtar Donetsk,25,1978,5,5,418,4.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
50,Deniz Barış,tr TUR,"DF,MF",tr Fenerbahçe,27,1977,4,4,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Milan Baroš,cz CZE,FW,eng Liverpool,22,1981,12,11,892,9.9,2,0,2,2,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches
52,Walter Baseggio,be BEL,MF,be Anderlecht,25,1978,6,5,477,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
53,Angelos Basinas,gr GRE,MF,gr Panathinaikos,28,1976,6,6,540,6.0,0,2,2,0,0,1,2,0,0.00,0.33,0.33,0.00,0.33,Matches
54,Christer Basma,no NOR,DF,no Rosenborg,31,1972,2,2,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
55,Frank Baumann,de GER,"DF,MF",de Werder Bremen,28,1975,6,6,486,5.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
56,DaMarcus Beasley,us USA,"DF,FW",nl PSV,22,1982,10,4,474,5.3,3,0,3,3,0,0,0,0,0.57,0.00,0.57,0.57,0.57,Matches
57,Craig Beattie,sct SCO,FW,sct Celtic,20,1984,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
58,David Beckham,eng ENG,MF,es Real Madrid,29,1975,6,6,491,5.5,0,2,2,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches
59,Juliano Belletti,br BRA,"DF,MF",es Barcelona,28,1976,8,8,678,7.5,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches
60,David Bellion,fr FRA,FW,eng Manchester Utd,21,1982,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
61,Emre Belözoğlu,tr TUR,MF,it Inter,23,1980,5,3,322,3.6,0,2,2,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56,Matches
62,Hatem Ben Arfa,fr FRA,"FW,MF",fr Lyon,17,1987,4,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
63,Dimitar Berbatov,bg BUL,FW,de Leverkusen,23,1981,8,8,682,7.6,3,0,3,3,0,0,0,0,0.40,0.00,0.40,0.40,0.40,Matches
64,Héctor Berenguel,es ESP,DF,es Dep La Coruña,29,1974,3,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
65,Aleksei Berezutski,ru RUS,DF,ru CSKA Moscow,22,1982,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
66,Vasili Berezutski,ru RUS,DF,ru CSKA Moscow,22,1982,3,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
67,Ørjan Berg,no NOR,MF,no Rosenborg,35,1968,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
68,Dennis Bergkamp,nl NED,FW,eng Arsenal,35,1969,4,4,324,3.6,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches
69,Bryan Bergougnoux,fr FRA,"FW,MF",fr Lyon,21,1983,2,1,109,1.2,1,1,2,1,0,0,1,0,0.83,0.83,1.65,0.83,1.65,Matches
70,Lucas Bernardi,ar ARG,MF,fr Monaco,26,1977,5,5,430,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
71,Jérémy Berthod,fr FRA,DF,fr Lyon,20,1984,4,4,351,3.9,1,0,1,0,1,1,1,0,0.26,0.00,0.26,0.00,0.00,Matches
72,Daniel Bierofka,de GER,MF,de Leverkusen,25,1979,4,1,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
73,Alessandro Birindelli,it ITA,DF,it Juventus,29,1974,2,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
74,Igor Bišćan,hr CRO,"DF,MF",eng Liverpool,26,1978,9,8,721,8.0,0,2,2,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches
75,Eli Biton,il ISR,MF,il Maccabi Tel Aviv FC,22,1982,2,1,88,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Manuele Blasi,it ITA,MF,it Juventus,23,1980,6,6,431,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
77,Jaromír Blažek,cz CZE,GK,cz Sparta Prague,31,1972,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
78,Mark van Bommel,nl NED,MF,nl PSV,27,1977,12,12,"1,11",12.3,0,3,3,0,0,1,2,0,0.00,0.24,0.24,0.00,0.24,Matches
79,Elad Bonfeld,il ISR,MF,il Maccabi Tel Aviv FC,23,1980,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
80,Tim Borowski,de GER,MF,de Werder Bremen,24,1980,6,5,443,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
81,José Bosingwa,pt POR,DF,pt Porto,21,1982,5,4,313,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
82,Branko Bošković,me MNE,MF,fr Paris Saint-Germain,24,1980,4,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
83,Nourdin Boukhari,ma MAR,MF,nl Ajax,24,1980,4,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
84,Wilfred Bouma,nl NED,DF,nl PSV,26,1978,12,12,"1,045",11.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
85,Daniel Braaten,no NOR,"FW,MF",no Rosenborg,22,1982,6,2,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
86,Brandão,br BRA,FW,ua Shakhtar Donetsk,24,1980,4,3,198,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
87,Harald Brattbakk,no NOR,FW,no Rosenborg,33,1971,5,3,276,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
88,Raúl Bravo,es ESP,DF,es Real Madrid,23,1981,3,1,208,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
89,Wayne Bridge,eng ENG,DF,eng Chelsea,23,1980,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
90,Cristian Brocchi,it ITA,MF,it Milan,28,1976,2,1,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
91,Giovanni van Bronckhorst,nl NED,"DF,MF",es Barcelona,29,1975,8,7,631,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
92,Wes Brown,eng ENG,DF,eng Manchester Utd,24,1979,7,6,555,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
93,Gianluigi Buffon,it ITA,GK,it Juventus,26,1978,9,9,840,9.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
94,Nicolás Burdisso,ar ARG,DF,it Inter,23,1981,3,3,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Hans-Jörg Butt,de GER,GK,de Leverkusen,30,1974,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
96,Valyantsin Byalkevich,by BLR,MF,ua Dynamo Kyiv,31,1973,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
97,Caçapa,br BRA,"DF,MF",fr Lyon,28,1976,5,5,480,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
98,Cafú,br BRA,DF,it Milan,34,1970,11,11,"1,016",11.3,0,3,3,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
99,Jan-Ingwer Callsen-Bracker,de GER,DF,de Leverkusen,19,1984,3,2,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
100,Henri Camara,sn SEN,FW,sct Celtic,27,1977,6,4,401,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Souleymane Camara,sn SEN,FW,fr Monaco,21,1982,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Esteban Cambiasso,ar ARG,MF,it Inter,23,1980,8,7,639,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
103,Mauro Camoranesi,it ITA,MF,it Juventus,27,1976,9,9,814,9.0,1,1,2,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches
104,Sol Campbell,eng ENG,"DF,FW",eng Arsenal,29,1974,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
105,Lorik Cana,al ALB,"DF,MF",fr Paris Saint-Germain,21,1983,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
106,Vincent Candela,fr FRA,"DF,MF",it Roma,30,1973,3,3,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
107,Marco Caneira,pt POR,DF,es Valencia,25,1979,4,4,335,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
108,Santiago Cañizares,es ESP,GK,es Valencia,34,1969,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
109,Fabio Cannavaro,it ITA,DF,it Juventus,30,1973,9,8,756,8.4,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
110,Joan Capdevila,es ESP,DF,es Dep La Coruña,26,1978,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
111,Amedeo Carboni,it ITA,DF,es Valencia,39,1965,5,4,369,4.1,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
112,Fabián Carini,uy URU,GK,it Inter,24,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
113,Roberto Carlos,br BRA,DF,es Real Madrid,31,1973,8,8,750,8.3,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
114,Juan Carlos Valerón,es ESP,MF,es Dep La Coruña,29,1975,6,5,475,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
115,Jamie Carragher,eng ENG,"DF,MF",eng Liverpool,26,1978,13,13,"1,18",13.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
116,Roy Carroll,nir NIR,GK,eng Manchester Utd,26,1977,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
117,Scott Carson,eng ENG,GK,eng Liverpool,18,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Daniel Carvalho,br BRA,MF,ru CSKA Moscow,21,1983,1,1,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
119,Ricardo Carvalho,pt POR,DF,eng Chelsea,26,1978,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
120,Iker Casillas,es ESP,GK,es Real Madrid,23,1981,8,8,750,8.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
121,Antonio Cassano,it ITA,FW,it Roma,22,1982,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
122,Nery Castillo,mx MEX,"DF,FW",gr Olympiacos,20,1984,2,0,40,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
123,Gonzalo Castro,de GER,"DF,MF",de Leverkusen,17,1987,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
124,Marek Čech,sk SVK,DF,cz Sparta Prague,21,1983,3,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
125,Petr Čech,cz CZE,GK,eng Chelsea,22,1982,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Albert Celades,es ESP,MF,es Real Madrid,28,1975,5,1,159,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
127,Florin Cernat,ro ROU,MF,ua Dynamo Kyiv,24,1980,4,0,83,0.9,2,0,2,2,0,0,0,0,2.17,0.00,2.17,2.17,2.17,Matches
128,Servet Çetin,tr TUR,DF,tr Fenerbahçe,23,1981,4,4,329,3.7,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,Matches
129,Kostas Chalkias,gr GRE,GK,gr Panathinaikos,30,1974,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Changui,es ESP,FW,es Dep La Coruña,27,1977,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Angelos Charisteas,gr GRE,FW,de Werder Bremen,24,1980,5,1,157,1.7,1,0,1,1,0,0,0,0,0.57,0.00,0.57,0.57,0.57,Matches
132,Javier Chevantón,uy URU,FW,fr Monaco,23,1980,6,4,325,3.6,2,3,5,2,0,0,1,0,0.55,0.83,1.38,0.55,1.38,Matches
133,Antonio Chimenti,it ITA,GK,it Juventus,34,1970,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
134,Cristian Chivu,ro ROU,DF,it Roma,23,1980,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
135,Dmytro Chygrynskiy,ua UKR,DF,ua Shakhtar Donetsk,17,1986,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
136,Djibril Cissé,fr FRA,FW,eng Liverpool,22,1981,7,2,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
137,Édouard Cissé,fr FRA,MF,fr Paris Saint-Germain,26,1978,5,4,300,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
138,Jérémy Clément,fr FRA,MF,fr Lyon,19,1984,4,1,136,1.5,0,1,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches
139,Gaël Clichy,fr FRA,DF,eng Arsenal,19,1985,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
140,Phillip Cocu,nl NED,"DF,FW",nl PSV,33,1970,12,12,"1,103",12.3,3,3,6,3,0,0,1,0,0.24,0.24,0.49,0.24,0.49,Matches
141,Liran Cohen,il ISR,MF,il Maccabi Tel Aviv FC,21,1983,5,5,398,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
142,Tamir Cohen,il ISR,MF,il Maccabi Tel Aviv FC,20,1984,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Ashley Cole,eng ENG,DF,eng Arsenal,23,1980,8,7,623,6.9,0,2,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches
144,Joe Cole,eng ENG,MF,eng Chelsea,22,1981,9,8,652,7.2,1,3,4,1,0,0,1,0,0.14,0.41,0.55,0.14,0.55,Matches
145,Iván Córdoba,co COL,DF,it Inter,27,1976,7,7,630,7.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Charles-Édouard Coridon,mq MTQ,MF,fr Paris Saint-Germain,31,1973,6,5,382,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches
147,Bernardo Corradi,it ITA,FW,es Valencia,28,1976,6,2,290,3.2,1,1,2,1,0,0,2,0,0.31,0.31,0.62,0.31,0.62,Matches
148,Daniele Corvia,it ITA,FW,it Roma,19,1984,3,2,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Jorge Costa,pt POR,DF,pt Porto,32,1971,7,7,616,6.8,1,0,1,1,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches
150,Ricardo Costa,pt POR,DF,pt Porto,23,1981,6,6,516,5.7,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Rui Costa,pt POR,MF,it Milan,32,1972,7,4,368,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches
152,Alessandro Costacurta,it ITA,DF,it Milan,38,1966,5,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Costinha,pt POR,MF,pt Porto,29,1974,7,7,592,6.6,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
154,Grégory Coupet,fr FRA,GK,fr Lyon,31,1972,8,8,732,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Hernán Crespo,ar ARG,FW,it Milan,29,1975,9,6,550,6.1,6,0,6,6,0,0,0,0,0.98,0.00,0.98,0.98,0.98,Matches
156,Cris,br BRA,DF,fr Lyon,27,1977,9,9,813,9.0,2,0,2,2,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches
